Date,Usage (kWh),Cost ($),Hi,Low
2020-09-21 00:00:00,1.4,0.17,75,71
2020-09-21 01:00:00,0.9,0.11,75,71
2020-09-21 02:00:00,0.7,0.09,75,71
2020-09-21 03:00:00,0.8,0.09,75,71
2020-09-21 04:00:00,0.8,0.1,75,71
2020-09-21 05:00:00,0.8,0.09,75,71
2020-09-21 06:00:00,0.8,0.09,75,71
2020-09-21 07:00:00,0.8,0.09,75,71
2020-09-21 08:00:00,1.8,0.22,75,71
2020-09-21 09:00:00,1.6,0.2,75,71
2020-09-21 10:00:00,2.8,0.34,75,71
2020-09-21 11:00:00,1.8,0.22,75,71
2020-09-21 12:00:00,1.6,0.2,75,71
2020-09-21 13:00:00,1.6,0.2,75,71
2020-09-21 14:00:00,2.2,0.27,75,71
2020-09-21 15:00:00,1.6,0.2,75,71
2020-09-21 16:00:00,2.9,0.36,75,71
2020-09-21 17:00:00,1.7,0.2,75,71
2020-09-21 18:00:00,1.7,0.21,75,71
2020-09-21 19:00:00,2.2,0.27,75,71
2020-09-21 20:00:00,2.4,0.29,75,71
2020-09-21 21:00:00,2.8,0.34,75,71
2020-09-21 22:00:00,2.5,0.31,75,71
2020-09-21 23:00:00,1.2,0.14,75,71
2020-09-22 00:00:00,1.0,0.13,79,75
2020-09-22 01:00:00,1.0,0.13,79,75
2020-09-22 02:00:00,1.0,0.12,79,75
2020-09-22 03:00:00,1.0,0.12,79,75
2020-09-22 04:00:00,0.8,0.09,79,75
2020-09-22 05:00:00,1.5,0.18,79,75
2020-09-22 06:00:00,0.9,0.11,79,75
2020-09-22 07:00:00,1.3,0.16,79,75
2020-09-22 08:00:00,1.5,0.19,79,75
2020-09-22 09:00:00,1.4,0.17,79,75
2020-09-22 10:00:00,1.5,0.18,79,75
2020-09-22 11:00:00,1.6,0.2,79,75
2020-09-22 12:00:00,1.7,0.21,79,75
2020-09-22 13:00:00,2.1,0.26,79,75
2020-09-22 14:00:00,1.6,0.2,79,75
2020-09-22 15:00:00,1.6,0.2,79,75
2020-09-22 16:00:00,1.6,0.2,79,75
2020-09-22 17:00:00,1.4,0.17,79,75
2020-09-22 18:00:00,1.5,0.18,79,75
2020-09-22 19:00:00,1.4,0.17,79,75
2020-09-22 20:00:00,1.6,0.19,79,75
2020-09-22 21:00:00,1.6,0.19,79,75
2020-09-22 22:00:00,1.5,0.18,79,75
2020-09-22 23:00:00,1.3,0.15,79,75
2020-09-23 00:00:00,1.6,0.19,77,72
2020-09-23 01:00:00,1.0,0.12,77,72
