Date,Usage (kWh),Cost ($),Hi,Low
2021-03-10 03:00:00,0.5,0.06,76,63
2021-03-10 04:00:00,0.4,0.05,76,63
2021-03-10 05:00:00,0.4,0.04,76,63
2021-03-10 06:00:00,0.4,0.04,76,63
2021-03-10 07:00:00,0.4,0.05,76,63
2021-03-10 08:00:00,0.4,0.05,76,63
2021-03-10 09:00:00,0.6,0.07,76,63
2021-03-10 10:00:00,0.8,0.1,76,63
2021-03-10 11:00:00,0.9,0.11,76,63
2021-03-10 12:00:00,1.4,0.17,76,63
2021-03-10 13:00:00,1.0,0.12,76,63
2021-03-10 14:00:00,1.4,0.16,76,63
2021-03-10 15:00:00,1.5,0.18,76,63
2021-03-10 16:00:00,3.3,0.39,76,63
2021-03-10 17:00:00,1.6,0.19,76,63
2021-03-10 18:00:00,2.1,0.25,76,63
2021-03-10 19:00:00,1.7,0.2,76,63
2021-03-10 20:00:00,1.9,0.23,76,63
2021-03-10 21:00:00,3.0,0.36,76,63
2021-03-10 22:00:00,1.9,0.23,76,63
2021-03-10 23:00:00,1.3,0.16,76,63
2021-03-11 00:00:00,1.0,0.12,78,69
2021-03-11 01:00:00,0.9,0.11,78,69
2021-03-11 02:00:00,0.8,0.1,78,69
2021-03-11 03:00:00,0.8,0.09,78,69
2021-03-11 04:00:00,0.6,0.07,78,69
2021-03-11 05:00:00,1.2,0.14,78,69
2021-03-11 06:00:00,0.7,0.08,78,69
2021-03-11 07:00:00,0.5,0.07,78,69
2021-03-11 08:00:00,0.5,0.06,78,69
2021-03-11 09:00:00,0.8,0.1,78,69
2021-03-11 10:00:00,0.9,0.1,78,69
2021-03-11 11:00:00,0.8,0.1,78,69
2021-03-11 12:00:00,0.8,0.1,78,69
2021-03-11 13:00:00,1.4,0.17,78,69
2021-03-11 14:00:00,1.0,0.12,78,69
2021-03-11 15:00:00,0.9,0.11,78,69
2021-03-11 16:00:00,1.1,0.14,78,69
2021-03-11 17:00:00,1.1,0.13,78,69
2021-03-11 18:00:00,1.2,0.14,78,69
2021-03-11 19:00:00,1.7,0.21,78,69
2021-03-11 20:00:00,1.2,0.14,78,69
2021-03-11 21:00:00,1.2,0.14,78,69
2021-03-11 22:00:00,1.2,0.14,78,69
2021-03-11 23:00:00,1.4,0.17,78,69
