Date,Usage (kWh),Cost ($),Hi,Low
2020-12-21 00:00:00,0.3,0.04,69,45
2020-12-21 01:00:00,0.3,0.04,69,45
2020-12-21 02:00:00,0.3,0.04,69,45
2020-12-21 03:00:00,0.3,0.04,69,45
2020-12-21 04:00:00,0.3,0.04,69,45
2020-12-21 05:00:00,0.3,0.04,69,45
2020-12-21 06:00:00,0.3,0.04,69,45
2020-12-21 07:00:00,0.3,0.04,69,45
2020-12-21 08:00:00,0.3,0.04,69,45
2020-12-21 09:00:00,1.1,0.15,69,45
2020-12-21 10:00:00,0.8,0.1,69,45
2020-12-21 11:00:00,0.7,0.1,69,45
2020-12-21 12:00:00,1.0,0.13,69,45
2020-12-21 13:00:00,1.8,0.23,69,45
2020-12-21 14:00:00,1.9,0.24,69,45
2020-12-21 15:00:00,1.3,0.16,69,45
2020-12-21 16:00:00,1.2,0.15,69,45
2020-12-21 17:00:00,1.2,0.16,69,45
2020-12-21 18:00:00,1.1,0.15,69,45
2020-12-21 19:00:00,1.6,0.2,69,45
2020-12-21 20:00:00,1.2,0.16,69,45
2020-12-21 21:00:00,2.0,0.26,69,45
2020-12-21 22:00:00,2.2,0.28,69,45
2020-12-21 23:00:00,1.4,0.17,69,45
2020-12-22 00:00:00,0.5,0.07,71,48
2020-12-22 01:00:00,0.5,0.06,71,48
2020-12-22 02:00:00,0.4,0.06,71,48
2020-12-22 03:00:00,1.0,0.13,71,48
2020-12-22 04:00:00,0.5,0.06,71,48
2020-12-22 05:00:00,0.5,0.06,71,48
2020-12-22 06:00:00,0.5,0.06,71,48
2020-12-22 07:00:00,0.4,0.05,71,48
2020-12-22 08:00:00,0.5,0.06,71,48
2020-12-22 09:00:00,0.7,0.09,71,48
2020-12-22 10:00:00,0.9,0.11,71,48
2020-12-22 11:00:00,1.4,0.18,71,48
2020-12-22 12:00:00,0.9,0.12,71,48
2020-12-22 13:00:00,0.9,0.12,71,48
2020-12-22 14:00:00,0.9,0.11,71,48
2020-12-22 15:00:00,0.8,0.11,71,48
2020-12-22 16:00:00,0.8,0.11,71,48
2020-12-22 17:00:00,0.8,0.1,71,48
2020-12-22 18:00:00,3.9,0.5,71,48
2020-12-22 19:00:00,1.2,0.16,71,48
2020-12-22 20:00:00,0.9,0.12,71,48
2020-12-22 21:00:00,1.7,0.22,71,48
2020-12-22 22:00:00,0.8,0.1,71,48
2020-12-22 23:00:00,0.5,0.07,71,48
2020-12-23 00:00:00,0.5,0.06,77,62
2020-12-23 01:00:00,0.5,0.06,77,62
2020-12-23 02:00:00,0.5,0.06,77,62
2020-12-23 03:00:00,0.7,0.09,77,62
2020-12-23 04:00:00,1.0,0.12,77,62
2020-12-23 05:00:00,0.4,0.05,77,62
2020-12-23 06:00:00,0.9,0.11,77,62
2020-12-23 07:00:00,0.6,0.07,77,62
2020-12-23 08:00:00,0.6,0.08,77,62
2020-12-23 09:00:00,0.8,0.11,77,62
2020-12-23 10:00:00,0.9,0.12,77,62
2020-12-23 11:00:00,1.7,0.21,77,62
2020-12-23 12:00:00,1.5,0.19,77,62
2020-12-23 13:00:00,1.2,0.15,77,62
2020-12-23 14:00:00,1.6,0.2,77,62
2020-12-23 15:00:00,1.5,0.19,77,62
2020-12-23 16:00:00,1.2,0.16,77,62
2020-12-23 17:00:00,2.1,0.27,77,62
2020-12-23 18:00:00,2.2,0.28,77,62
2020-12-23 19:00:00,1.3,0.17,77,62
2020-12-23 20:00:00,1.4,0.18,77,62
2020-12-23 21:00:00,1.2,0.16,77,62
2020-12-23 22:00:00,0.9,0.11,77,62
2020-12-23 23:00:00,0.5,0.06,77,62
2020-12-24 00:00:00,0.3,0.04,54,41
2020-12-24 01:00:00,0.3,0.04,54,41
2020-12-24 02:00:00,0.9,0.11,54,41
2020-12-24 03:00:00,0.3,0.04,54,41
2020-12-24 04:00:00,0.3,0.04,54,41
2020-12-24 05:00:00,0.4,0.05,54,41
2020-12-24 06:00:00,0.3,0.04,54,41
2020-12-24 07:00:00,0.3,0.04,54,41
2020-12-24 08:00:00,0.3,0.04,54,41
2020-12-24 09:00:00,0.3,0.04,54,41
2020-12-24 10:00:00,1.0,0.13,54,41
2020-12-24 11:00:00,0.6,0.07,54,41
2020-12-24 12:00:00,0.6,0.07,54,41
2020-12-24 13:00:00,0.6,0.07,54,41
2020-12-24 14:00:00,0.6,0.08,54,41
2020-12-24 15:00:00,2.0,0.26,54,41
2020-12-24 16:00:00,1.6,0.21,54,41
2020-12-24 17:00:00,0.7,0.1,54,41
2020-12-24 18:00:00,2.4,0.31,54,41
2020-12-24 19:00:00,2.1,0.28,54,41
2020-12-24 20:00:00,2.4,0.31,54,41
2020-12-24 21:00:00,0.5,0.06,54,41
2020-12-24 22:00:00,0.4,0.05,54,41
2020-12-24 23:00:00,0.9,0.11,54,41
