Date,Usage (kWh),Cost ($),Hi,Low
2020-09-30 16:00:00,1.6,0.2,83,59
2020-09-30 17:00:00,1.7,0.2,83,59
2020-09-30 18:00:00,1.6,0.2,83,59
2020-09-30 19:00:00,2.0,0.25,83,59
2020-09-30 20:00:00,1.6,0.2,83,59
2020-09-30 21:00:00,1.6,0.19,83,59
2020-09-30 22:00:00,2.5,0.31,83,59
2020-09-30 23:00:00,1.9,0.23,83,59
2020-10-01 00:00:00,1.2,0.15,86,62
2020-10-01 01:00:00,1.2,0.15,86,62
2020-10-01 02:00:00,1.6,0.2,86,62
2020-10-01 03:00:00,0.9,0.11,86,62
2020-10-01 04:00:00,0.9,0.11,86,62
2020-10-01 05:00:00,0.8,0.1,86,62
2020-10-01 06:00:00,0.8,0.1,86,62
2020-10-01 07:00:00,0.7,0.08,86,62
2020-10-01 08:00:00,1.1,0.13,86,62
2020-10-01 09:00:00,1.7,0.21,86,62
2020-10-01 10:00:00,1.4,0.17,86,62
2020-10-01 11:00:00,1.8,0.22,86,62
2020-10-01 12:00:00,1.9,0.24,86,62
2020-10-01 13:00:00,1.2,0.15,86,62
2020-10-01 14:00:00,1.6,0.2,86,62
2020-10-01 15:00:00,1.7,0.21,86,62
2020-10-01 16:00:00,1.7,0.21,86,62
2020-10-01 17:00:00,1.8,0.22,86,62
2020-10-01 18:00:00,1.6,0.19,86,62
2020-10-01 19:00:00,3.5,0.42,86,62
2020-10-01 20:00:00,2.4,0.29,86,62
2020-10-01 21:00:00,1.6,0.2,86,62
2020-10-01 22:00:00,1.5,0.18,86,62
2020-10-01 23:00:00,1.5,0.18,86,62
2020-10-02 00:00:00,3.0,0.37,80,64
2020-10-02 01:00:00,2.6,0.32,80,64
2020-10-02 02:00:00,2.4,0.29,80,64
2020-10-02 03:00:00,2.4,0.29,80,64
2020-10-02 04:00:00,1.1,0.14,80,64
2020-10-02 05:00:00,1.1,0.13,80,64
2020-10-02 06:00:00,0.9,0.11,80,64
2020-10-02 07:00:00,0.9,0.11,80,64
2020-10-02 08:00:00,0.9,0.11,80,64
2020-10-02 09:00:00,1.2,0.14,80,64
2020-10-02 10:00:00,1.9,0.23,80,64
2020-10-02 11:00:00,1.7,0.21,80,64
2020-10-02 12:00:00,1.8,0.21,80,64
2020-10-02 13:00:00,1.8,0.22,80,64
2020-10-02 14:00:00,1.6,0.2,80,64
2020-10-02 15:00:00,2.4,0.29,80,64
2020-10-02 16:00:00,1.7,0.21,80,64
2020-10-02 17:00:00,1.8,0.22,80,64
2020-10-02 18:00:00,1.6,0.19,80,64
2020-10-02 19:00:00,1.6,0.2,80,64
2020-10-02 20:00:00,1.4,0.17,80,64
2020-10-02 21:00:00,1.4,0.17,80,64
2020-10-02 22:00:00,1.4,0.17,80,64
2020-10-02 23:00:00,1.3,0.16,80,64
2020-10-02 00:00:00,3.0,0.37,80,64
2020-10-02 01:00:00,2.6,0.32,80,64
2020-10-02 02:00:00,2.4,0.29,80,64
2020-10-02 03:00:00,2.4,0.29,80,64
2020-10-02 04:00:00,1.1,0.14,80,64
2020-10-02 05:00:00,1.1,0.13,80,64
2020-10-02 06:00:00,0.9,0.11,80,64
2020-10-02 07:00:00,0.9,0.11,80,64
2020-10-02 08:00:00,0.9,0.11,80,64
2020-10-02 09:00:00,1.2,0.14,80,64
2020-10-02 10:00:00,1.9,0.23,80,64
2020-10-02 11:00:00,1.7,0.21,80,64
2020-10-02 12:00:00,1.8,0.21,80,64
2020-10-02 13:00:00,1.8,0.22,80,64
2020-10-02 14:00:00,1.6,0.2,80,64
2020-10-02 15:00:00,2.4,0.29,80,64
2020-10-02 16:00:00,1.7,0.21,80,64
2020-10-02 17:00:00,1.8,0.22,80,64
2020-10-02 18:00:00,1.6,0.19,80,64
2020-10-02 19:00:00,1.6,0.2,80,64
2020-10-02 20:00:00,1.4,0.17,80,64
2020-10-02 21:00:00,1.4,0.17,80,64
2020-10-02 22:00:00,1.4,0.17,80,64
2020-10-02 23:00:00,1.3,0.16,80,64
