Date,Usage (kWh),Cost ($),Hi,Low
2020-09-17 01:00:00,1.8,0.21,89,81
2020-09-17 02:00:00,1.7,0.21,89,81
2020-09-17 03:00:00,1.5,0.18,89,81
2020-09-17 04:00:00,1.3,0.16,89,81
2020-09-17 05:00:00,1.5,0.18,89,81
2020-09-17 06:00:00,1.2,0.15,89,81
2020-09-17 07:00:00,1.3,0.16,89,81
2020-09-17 08:00:00,2.4,0.29,89,81
2020-09-17 09:00:00,1.6,0.2,89,81
2020-09-17 10:00:00,1.7,0.21,89,81
2020-09-17 11:00:00,2.1,0.25,89,81
2020-09-17 12:00:00,2.7,0.33,89,81
2020-09-17 13:00:00,2.1,0.26,89,81
2020-09-17 14:00:00,2.5,0.31,89,81
2020-09-17 15:00:00,3.1,0.38,89,81
2020-09-17 16:00:00,2.3,0.27,89,81
2020-09-17 17:00:00,2.5,0.3,89,81
2020-09-17 18:00:00,1.9,0.23,89,81
2020-09-17 19:00:00,2.0,0.24,89,81
2020-09-17 20:00:00,2.1,0.25,89,81
2020-09-17 21:00:00,1.9,0.24,89,81
2020-09-17 22:00:00,1.9,0.23,89,81
2020-09-17 23:00:00,1.8,0.22,89,81
2020-09-18 00:00:00,1.4,0.17,86,78
2020-09-18 01:00:00,1.8,0.22,86,78
2020-09-18 02:00:00,1.2,0.14,86,78
2020-09-18 03:00:00,1.1,0.14,86,78
2020-09-18 04:00:00,1.2,0.14,86,78
2020-09-18 05:00:00,1.1,0.14,86,78
2020-09-18 06:00:00,1.1,0.14,86,78
2020-09-18 07:00:00,1.1,0.14,86,78
2020-09-18 08:00:00,1.2,0.15,86,78
2020-09-18 09:00:00,1.9,0.23,86,78
2020-09-18 10:00:00,1.5,0.18,86,78
2020-09-18 11:00:00,1.7,0.21,86,78
2020-09-18 12:00:00,1.7,0.2,86,78
2020-09-18 13:00:00,1.6,0.2,86,78
2020-09-18 14:00:00,1.7,0.2,86,78
2020-09-18 15:00:00,2.0,0.24,86,78
2020-09-18 16:00:00,2.3,0.28,86,78
2020-09-18 17:00:00,1.6,0.19,86,78
2020-09-18 18:00:00,1.5,0.18,86,78
2020-09-18 19:00:00,1.2,0.15,86,78
2020-09-18 20:00:00,2.5,0.3,86,78
2020-09-18 21:00:00,2.0,0.25,86,78
2020-09-18 22:00:00,1.9,0.23,86,78
2020-09-18 23:00:00,1.8,0.22,86,78
2020-09-19 00:00:00,1.9,0.22,84,73
2020-09-19 01:00:00,1.8,0.21,84,73
2020-09-19 02:00:00,1.7,0.21,84,73
2020-09-19 03:00:00,1.8,0.22,84,73
2020-09-19 04:00:00,1.2,0.15,84,73
2020-09-19 05:00:00,1.2,0.14,84,73
2020-09-19 06:00:00,1.2,0.15,84,73
2020-09-19 07:00:00,1.1,0.13,84,73
2020-09-19 08:00:00,1.2,0.14,84,73
2020-09-19 09:00:00,1.5,0.18,84,73
2020-09-19 10:00:00,1.5,0.18,84,73
2020-09-19 11:00:00,1.5,0.19,84,73
2020-09-19 12:00:00,2.3,0.28,84,73
2020-09-19 13:00:00,1.9,0.23,84,73
2020-09-19 14:00:00,4.3,0.51,84,73
2020-09-19 15:00:00,2.9,0.35,84,73
2020-09-19 16:00:00,3.0,0.36,84,73
2020-09-19 17:00:00,2.5,0.3,84,73
2020-09-19 18:00:00,2.3,0.27,84,73
2020-09-19 19:00:00,2.3,0.28,84,73
2020-09-19 20:00:00,2.6,0.31,84,73
2020-09-19 21:00:00,2.1,0.25,84,73
2020-09-19 22:00:00,1.9,0.22,84,73
2020-09-19 23:00:00,1.7,0.21,84,73
